SEGMENTO_ID,MUEBLE_ID,PLANOGRUPO,TAMAÑO,DIRECCION_LEGO_ID,UPC_CVE,NUM_FRENTES,CHAROLA,UBICACION_BANDEJA,ANCHO
HRN,CF,Jugos,2.5,DI,75061685,1.0,16,4,6.0
HRN,CF,Jugos,2.5,DI,7501013100549,1.0,18,5,9.4
HRN,CF,Jugos,2.5,ID,7501031307708,1.0,18,6,6.03
HRN,CF,Jugos,3.0,DI,7501055387434,2.0,7,6,4.2
HRN,CF,Jugos,3.0,DI,014800515336,1.0,8,6,9.3
HRN,CF,Jugos,3.0,DI,7501013106947,1.0,22,6,7.43
HRN,CF,Jugos,3.0,ID,032239052000,2.0,11,1,6.5
HRN,CF,Jugos,3.0,ID,7501013100099,1.0,15,3,15.8
HRN,CF,Refrescos,2.0,DI,75004699,4.0,4,2,6.6
HRN,CF,Refrescos,2.0,DI,7501055341344,1.0,6,6,6.0
HRN,CF,Refrescos,3.0,DI,75007614,7.0,4,1,6.9
HRN,CF,Refrescos,3.0,DI,7501022015858,1.0,17,3,7.8
HRN,CF,Refrescos,3.5,DI,7501055313525,1.0,9,1,8.5
HRN,CF,Refrescos,3.5,ID,7501055305247,3.0,15,1,10.9
HRN,CF,Refrescos,4.0,DI,75007614,7.0,4,1,6.9
HRN,CF,Refrescos,4.0,ID,75007614,3.0,16,5,6.9
HRN,CF,Refrescos,4.5,DI,75007614,7.0,4,1,6.9
HRN,CF,Refrescos,4.5,DI,7501022013069,1.0,13,3,8.3
HRN,CF,Refrescos,4.5,DI,7501031306022,1.0,18,2,5.8
HRN,CF,Refrescos,4.5,DI,7501073839861,1.0,26,3,10.3
HRN,CF,Refrescos,4.5,ID,7501071120077,1.0,1,3,10.0
HRN,CF,Refrescos,4.5,ID,7501073830028,1.0,5,3,8.0
HRN,CF,Refrescos,5.0,DI,75004699,3.0,3,3,6.6
HRN,CF,Refrescos,5.0,DI,7501055303779,1.0,16,7,7.1
HRN,CF,Refrescos,5.0,DI,7501031306022,1.0,17,2,5.8
HRN,CF,Refrescos,5.0,ID,7501031310012,1.0,15,6,6.7
HRN,CF,Refrescos,5.0,ID,7501022009277,1.0,18,6,6.7
HRN,CF,Refrescos,5.5,DI,7501055305339,2.0,11,2,6.9
HRN,CF,Refrescos,5.5,DI,7501055304806,1.0,25,3,11.2
HRN,CF,Refrescos,5.5,ID,7501055310227,1.0,27,2,11.5
HRN,CF,Refrescos,6.0,DI,7501055320639,1.0,5,3,6.9
HRN,CF,Refrescos,6.0,DI,7501055305421,1.0,19,2,11.5
HRN,CF,Refrescos,6.0,DI,7501198355574,1.0,30,7,5.7
HRN,CF,Refrescos,6.0,ID,7501073844162,1.0,6,4,6.6
HRN,CF,Refrescos,6.0,ID,021136010206,1.0,18,3,6.5
BCO,CF,Alternativas,1.0,DI,7506192507349,1.0,5,3,15.75
BCO,CF,Alternativas,2.0,DI,650240032325,1.0,5,3,6.8
BCO,CF,Alternativas,2.0,DI,7501055386390,1.0,11,4,6.72
BCO,CF,Alternativas,2.0,ID,7501125149221,1.0,15,5,6.5
BCO,CF,Alternativas,2.5,DI,036731135919,1.0,11,1,6.4
BCO,CF,Alternativas,2.5,DI,9002490200220,1.0,14,6,5.5
BCO,CF,Alternativas,2.5,DI,7506192505918,1.0,16,1,7.0
BCO,CF,Alternativas,2.5,ID,7501125104428,1.0,13,3,8.3
BCO,CF,Alternativas,2.5,ID,7503046128040,1.0,18,3,5.8
BCO,CF,Alternativas,2.5,ID,7501022015063,1.0,18,7,6.95
BCO,CF,Alternativas,3.0,DI,7501125144851,2.0,4,2,6.5
BCO,CF,Alternativas,3.0,DI,7501035046375,1.0,24,4,5.8
BCO,CF,Alternativas,3.0,ID,7501055389162,1.0,11,2,8.59
BCO,CF,Alternativas,3.5,DI,7501125104428,1.0,2,1,8.3
BCO,CF,Alternativas,3.5,DI,7506192508216,1.0,19,1,15.75
BCO,CF,Alternativas,3.5,ID,7501055317875,2.0,4,4,7.0
BCO,CF,Alternativas,3.5,ID,650240032325,1.0,23,4,6.8
BCO,CF,Alternativas,3.5,ID,7501013100730,1.0,27,8,5.7
BCO,GC,Botanas,3.5,DI,7500478044221,1.0,6,1,11.0
BCO,GC,Botanas,3.5,DI,7500478017065,1.0,13,3,11.5
BCO,GC,Botanas,3.5,DI,039465111440,1.0,16,5,10.0
BCO,GC,Botanas,3.5,DI,604722012916,1.0,17,5,13.5
BCO,GC,Botanas,3.5,ID,7501011143586,2.0,3,2,11.0
BCO,GC,Botanas,3.5,ID,7501011116252,1.0,3,3,11.0
BCO,GC,Botanas,3.5,ID,7501011130272,1.0,9,3,13.0
BCO,GC,Botanas,3.5,ID,7502271154633,1.0,17,5,16.0
BCO,GC,Botanas,4.0,DI,757528039318,1.0,1,2,12.5
BCO,GC,Botanas,4.0,DI,7500478036967,1.0,8,3,17.0
BCO,GC,Botanas,4.0,DI,7501011167650,1.0,14,1,16.0
BCO,GC,Botanas,4.0,ID,7501011154902,2.0,10,3,22.0
BCO,GC,Botanas,5.0,DI,7500810018378,1.0,1,2,12.5
BCO,GC,Botanas,5.0,DI,730399012253,1.0,25,1,25.0
BCO,GC,Botanas,5.0,ID,7500478017102,1.0,17,3,11.5
BCO,GC,Botanas,6.0,ID,7501011114517,1.0,13,4,16.0
BCO,GC,Botanas,6.0,ID,7500478017065,1.0,22,1,11.5
BCO,GC,Botanas,7.0,DI,757528039318,2.0,1,4,12.5
BCO,GC,Botanas,7.0,DI,7503031287097,1.0,6,1,12.5
BCO,GC,Botanas,7.0,DI,7501011131064,2.0,12,2,16.0
BCO,GC,Botanas,7.0,DI,7501011127012,1.0,22,5,12.0
BCO,GC,Botanas,7.0,DI,730399027080,1.0,27,1,14.5
BCO,GC,Botanas,7.0,ID,730399024379,1.0,8,3,14.0
BCO,GC,Botanas,7.0,ID,7501011130869,2.0,18,2,15.3
BCO,CF,Jugos,0.5,DI,7501013191219,1.0,3,7,8.0
BCO,CF,Jugos,0.5,DI,7501013103144,1.0,4,1,5.0
BCO,CF,Jugos,1.0,DI,7501013103151,1.0,8,3,5.0
BCO,CF,Jugos,1.0,ID,7501013104707,1.0,6,4,6.9
BCO,CF,Jugos,1.0,ID,7501013103144,1.0,8,1,5.0
BCO,CF,Jugos,2.0,DI,032239052147,1.0,11,7,6.5
BCO,CF,Jugos,2.0,DI,7501031307210,1.0,16,6,6.9
BCO,CF,Jugos,2.0,ID,7501031307241,1.0,8,3,6.9
BCO,CF,Jugos,2.0,ID,7501055360055,1.0,13,7,5.38
BCO,CF,Refrescos,2.5,DI,7501055320639,2.0,5,5,6.9
BCO,CF,Refrescos,3.0,DI,7501055321681,1.0,7,1,10.0
BCO,CF,Refrescos,3.0,DI,75005771,3.0,12,2,6.2
BCO,CF,Refrescos,3.5,DI,7501055310968,2.0,12,2,6.5
BCO,CF,Refrescos,3.5,DI,7501071120183,1.0,15,6,6.7
BCO,CF,Refrescos,3.5,DI,7503018023779,1.0,18,3,6.1
BCO,CF,Refrescos,3.5,DI,030385246007,1.0,18,5,5.7
BCO,CF,Refrescos,3.5,ID,7501055311323,1.0,14,1,6.0
BCO,CF,Refrescos,3.5,ID,7501055300075,1.0,20,6,6.6
BCO,CF,Refrescos,4.0,DI,7501055343560,1.0,18,6,6.0
BCO,CF,Refrescos,4.0,ID,7501073831469,1.0,3,3,6.4
BCO,CF,Refrescos,4.0,ID,7501055328420,1.0,11,4,6.0
BCO,CF,Refrescos,4.5,ID,021136010541,1.0,7,2,7.8
BCO,CF,Refrescos,5.0,DI,7501055341344,1.0,12,3,6.0
BCO,CF,Refrescos,5.0,ID,7501198355574,1.0,6,8,5.7
BCO,CF,Refrescos,5.0,ID,7501073842670,2.0,10,1,6.4
BCO,CF,Refrescos,5.0,ID,7501198343731,1.0,12,1,6.7
BCO,CF,Refrescos,5.0,ID,7501055305247,3.0,25,1,10.9
CLA,CF,Alternativas,0.5,ID,7501055317660,1.0,1,5,8.5
CLA,CF,Alternativas,0.5,ID,7501125174797,1.0,3,3,6.5
CLA,CF,Alternativas,1.0,ID,7501055317875,1.0,3,3,7.0
CLA,CF,Alternativas,1.5,ID,684576000048,1.0,4,2,6.5
CLA,CF,Alternativas,1.5,ID,7506192505918,1.0,5,6,7.0
CLA,CF,Alternativas,1.5,ID,7501055310784,1.0,8,2,6.4
CLA,CF,Alternativas,2.0,DI,650240032325,1.0,5,1,6.8
CLA,CF,Alternativas,2.0,DI,650240072154,1.0,11,3,6.8
CLA,CF,Alternativas,2.0,DI,9002490211486,1.0,15,6,6.2
CLA,CF,Alternativas,2.0,ID,7501035046252,1.0,8,2,6.6
CLA,CF,Alternativas,2.5,DI,650240032325,1.0,5,2,6.8
CLA,CF,Alternativas,2.5,DI,7501055329366,1.0,10,4,6.4
CLA,CF,Alternativas,2.5,DI,650240074448,1.0,19,2,6.8
CLA,CF,Alternativas,2.5,ID,7506192510295,1.0,3,2,6.9
CLA,CF,Alternativas,2.5,ID,7501035046375,1.0,4,2,5.8
CLA,CF,Alternativas,2.5,ID,036731135919,1.0,8,5,6.4
CLA,CF,Alternativas,2.5,ID,7501035046351,1.0,11,7,6.7
CLA,CF,Alternativas,3.0,DI,036731106018,1.0,10,5,6.7
CLA,CF,Alternativas,3.0,DI,7506192507714,2.0,21,6,6.6
CLA,CF,Alternativas,3.0,ID,7506192505918,1.0,4,2,7.0
CLA,GC,Botanas,3.0,DI,7501011131064,1.0,8,4,16.0
CLA,GC,Botanas,3.5,DI,7500810036839,1.0,2,3,12.5
CLA,GC,Botanas,3.5,DI,757528001889,2.0,4,1,19.0
CLA,GC,Botanas,3.5,DI,7501000266203,1.0,5,1,19.0
CLA,GC,Botanas,3.5,DI,7501011143586,4.0,11,5,11.0
CLA,GC,Botanas,4.0,DI,730399012178,1.0,18,1,17.5
CLA,GC,Botanas,4.0,ID,730399005118,1.0,2,6,12.0
CLA,GC,Botanas,4.0,ID,757528039288,1.0,20,1,20.0
CLA,GC,Botanas,4.5,DI,7501011143258,1.0,8,1,19.0
CLA,GC,Botanas,5.0,DI,7501011135581,1.0,18,5,20.0
CLA,GC,Botanas,5.0,ID,7500478007981,2.0,9,3,19.0
CLA,GC,Botanas,5.0,ID,7501011143241,1.0,13,3,19.0
CLA,GC,Botanas,5.0,ID,757528026035,2.0,21,3,12.5
CLA,GC,Botanas,5.0,ID,7502294221626,1.0,25,4,16.0
CLA,GC,Botanas,6.0,DI,7500810000175,1.0,3,2,20.75
CLA,GC,Botanas,6.0,DI,7500478037872,1.0,17,3,15.5
CLA,GC,Botanas,6.0,DI,7500326297823,1.0,26,4,12.0
CLA,GC,Botanas,6.0,ID,604722011452,1.0,3,5,11.5
CLA,GC,Botanas,6.0,ID,7501011155008,1.0,15,1,22.0
CLA,GC,Botanas,6.0,ID,7500478017089,2.0,17,3,11.5
CLA,GC,Botanas,6.0,ID,7501011154902,2.0,24,2,22.0
CLA,GC,Botanas,6.0,ID,7502294227871,1.0,25,5,16.0
CLA,GC,Botanas,7.0,DI,7500478036967,1.0,13,3,17.0
CLA,GC,Botanas,7.0,DI,7501011135581,1.0,18,3,20.0
CLA,GC,Botanas,7.0,DI,7500478026036,2.0,22,2,13.2
CLA,GC,Botanas,7.0,ID,730399003497,1.0,6,1,11.5
CLA,GC,Botanas,7.0,ID,7500478037896,1.0,17,3,15.5
CLA,CF,Jugos,1.5,DI,7501013105506,1.0,8,3,7.43
CLA,CF,Jugos,1.5,DI,7501013102765,1.0,10,2,6.9
CLA,CF,Jugos,1.5,DI,7501013103144,1.0,11,8,5.0
CLA,CF,Jugos,1.5,ID,7501013105568,1.0,2,4,6.98
CLA,CF,Jugos,1.5,ID,7501055332489,1.0,8,5,6.7
CLA,CF,Jugos,2.0,ID,7501013106947,1.0,8,5,7.43
CLA,CF,Jugos,2.0,ID,7501013103144,1.0,15,1,5.0
CLA,CF,Refrescos,2.0,DI,7501031310098,1.0,1,5,12.5
CLA,CF,Refrescos,2.0,DI,7501055320677,1.0,4,3,6.5
CLA,CF,Refrescos,2.0,ID,7503018023953,1.0,5,4,6.8
CLA,CF,Refrescos,2.0,ID,7501055316670,1.0,9,5,7.0
CLA,CF,Refrescos,3.0,ID,021136010541,1.0,6,1,7.8
CLA,CF,Refrescos,3.0,ID,7501031310012,1.0,9,3,6.7
CLA,CF,Refrescos,3.0,ID,7501055320639,5.0,17,2,6.9
CLA,CF,Refrescos,3.5,DI,7501055300075,1.0,6,3,6.6
CLA,CF,Refrescos,3.5,DI,7501055341344,1.0,6,8,6.0
CLA,CF,Refrescos,3.5,DI,7501022015513,1.0,17,2,5.8
CLA,CF,Refrescos,3.5,ID,7501031305629,2.0,10,1,11.1
CLA,CF,Refrescos,4.0,DI,7500326103445,1.0,21,2,7.2
CLA,CF,Refrescos,4.0,ID,7501031305629,1.0,8,5,11.1
CLA,CF,Refrescos,4.0,ID,7501055305421,1.0,14,1,11.5
CLA,CF,Refrescos,4.0,ID,7501055354689,1.0,18,5,5.5
CLA,CF,Refrescos,4.5,DI,7501022015513,1.0,17,6,5.8
CLA,CF,Refrescos,4.5,DI,7501071120077,1.0,25,3,10.0
CLA,CF,Refrescos,4.5,ID,7501073841925,1.0,6,5,6.7
CLA,CF,Refrescos,4.5,ID,7501031311606,1.0,10,3,10.0
CLA,CF,Refrescos,4.5,ID,7501055320677,1.0,25,3,6.5
CLA,CF,Refrescos,5.0,DI,7501055311828,1.0,19,3,11.5
CLA,CF,Refrescos,5.0,DI,7501198354331,1.0,24,6,6.6
CLA,CF,Refrescos,5.0,DI,7501073840843,1.0,25,1,10.3
CLA,CF,Refrescos,5.0,DI,7501073844186,1.0,30,4,6.0
CLA,CF,Refrescos,5.0,ID,7500326103407,1.0,2,5,9.5
CLA,CF,Refrescos,5.0,ID,7503029481490,1.0,5,7,8.1
CLA,CF,Refrescos,5.0,ID,7501055314102,1.0,9,7,7.0
CLA,CF,Refrescos,5.0,ID,7501031310258,1.0,14,1,11.0
CLA,CF,Refrescos,5.0,ID,7501055386321,1.0,27,2,7.1
HRN,CF,Alternativas,0.5,ID,7503037623721,1.0,3,4,6.6
HRN,CF,Alternativas,1.5,DI,7506192508216,1.0,8,4,6.6
HRN,CF,Alternativas,1.5,DI,7501055317875,1.0,11,5,7.0
HRN,CF,Alternativas,1.5,ID,650240032271,1.0,11,2,6.8
HRN,CF,Alternativas,1.5,ID,7501035046375,1.0,12,1,5.8
HRN,CF,Alternativas,2.5,DI,810116120895,1.0,2,1,6.5
HRN,CF,Alternativas,2.5,DI,650240074455,1.0,5,2,6.8
HRN,CF,Alternativas,2.5,DI,7501013100730,1.0,20,11,5.7
HRN,CF,Alternativas,3.0,DI,070847035916,3.0,14,6,6.5
HRN,CF,Alternativas,3.0,DI,7506192508216,1.0,19,1,15.75
HRN,CF,Alternativas,3.0,ID,7501035046269,1.0,6,6,6.0
HRN,CF,Alternativas,3.0,ID,9002490200220,1.0,15,1,5.5
HRN,CF,Alternativas,3.5,DI,650240032271,1.0,5,5,6.8
HRN,CF,Alternativas,3.5,ID,070847896753,2.0,10,1,6.6
HRN,CF,Alternativas,3.5,ID,7501055329328,1.0,18,3,6.7
HRN,CF,Alternativas,3.5,ID,7501125118562,2.0,21,5,6.5
HRN,CF,Alternativas,3.5,ID,7501125104411,2.0,23,1,6.5
HRN,GC,Botanas,3.0,DI,7500478044368,1.0,6,2,11.0
HRN,GC,Botanas,3.0,DI,7500478017096,1.0,7,2,11.5
HRN,GC,Botanas,3.0,ID,604722012770,2.0,1,1,12.5
HRN,GC,Botanas,3.0,ID,7500478037520,1.0,8,3,13.2
HRN,GC,Botanas,3.5,ID,7501011143586,2.0,3,4,11.0
HRN,GC,Botanas,4.0,DI,7501011123588,5.0,7,4,13.0
HRN,GC,Botanas,4.0,DI,7501011116252,1.0,11,6,11.0
HRN,GC,Botanas,4.0,DI,7500478016587,1.0,12,5,10.92
HRN,GC,Botanas,4.0,DI,7501011167650,1.0,14,1,16.0
HRN,GC,Botanas,4.0,DI,730399007501,1.0,17,3,13.5
HRN,GC,Botanas,4.5,DI,7500478018512,2.0,11,5,10.2
HRN,GC,Botanas,4.5,DI,604722007943,1.0,18,7,10.0
HRN,GC,Botanas,4.5,ID,7503030572460,1.0,21,2,20.0
HRN,GC,Botanas,5.0,DI,7502294225808,1.0,10,2,12.0
HRN,GC,Botanas,5.0,ID,730399007501,1.0,2,6,13.5
HRN,GC,Botanas,5.0,ID,7501011131064,1.0,12,4,16.0
HRN,GC,Botanas,5.0,ID,7500810014363,1.0,23,3,19.0
HRN,GC,Botanas,6.0,DI,757528001889,2.0,9,2,19.0
HRN,GC,Botanas,6.0,DI,7501011130937,1.0,12,4,14.5
HRN,GC,Botanas,6.0,ID,7500478044092,1.0,11,2,11.0
HRN,GC,Botanas,7.0,DI,7500810002636,1.0,14,1,15.25
HRN,GC,Botanas,7.0,ID,7501006559439,1.0,1,4,14.5
HRN,GC,Botanas,7.0,ID,7501011143241,1.0,14,1,19.0
HRN,GC,Botanas,8.0,DI,7503030199681,4.0,2,2,13.0
HRN,GC,Botanas,8.0,DI,7501000266203,1.0,4,2,19.0
HRN,GC,Botanas,8.0,DI,7502294223002,1.0,5,5,13.0
HRN,GC,Botanas,8.0,DI,7500810012253,1.0,6,7,11.0
HRN,GC,Botanas,8.0,DI,7501011143982,1.0,23,2,13.0
HRN,GC,Botanas,8.0,ID,7500478034291,1.0,25,3,21.5
HRN,GC,Botanas,8.0,ID,7500478037872,1.0,27,4,15.5
HRN,CF,Jugos,1.0,ID,014800515312,1.0,4,7,6.6
HRN,CF,Jugos,1.0,ID,7501013191219,1.0,7,7,8.0
HRN,CF,Jugos,1.5,DI,7501055333844,1.0,2,3,8.5
HRN,CF,Jugos,1.5,DI,7501013106930,1.0,2,6,7.43
HRN,CF,Jugos,1.5,DI,7501013102697,1.0,6,4,5.77
HRN,CF,Jugos,1.5,DI,7501055359745,1.0,7,4,6.55
HRN,CF,Jugos,2.0,DI,7501003106223,1.0,8,3,6.0
HRN,CF,Jugos,2.0,DI,7501055342198,1.0,15,2,6.0
HRN,CF,Jugos,2.5,DI,7501022015735,1.0,4,6,6.0
HRN,CF,Jugos,2.5,DI,7501013191219,1.0,11,1,8.0
HRN,CF,Jugos,2.5,ID,7501013105834,1.0,19,4,7.43
HRN,CF,Jugos,3.0,DI,024474393444,1.0,3,5,4.8
HRN,CF,Jugos,3.0,DI,7501013107302,1.0,5,2,4.2
HRN,CF,Jugos,3.0,DI,7501013105070,1.0,15,2,5.77
HRN,CF,Jugos,3.0,DI,7501013105780,1.0,20,4,7.43
HRN,CF,Jugos,3.0,ID,7501013102703,1.0,16,8,5.77
HRN,CF,Jugos,3.0,ID,032239058149,2.0,22,2,5.0
HRN,CF,Refrescos,2.0,DI,7501055304745,2.0,1,2,11.3
HRN,CF,Refrescos,2.0,DI,021136010541,1.0,10,7,7.8
HRN,CF,Refrescos,2.0,ID,7501073800908,1.0,2,1,10.3
HRN,CF,Refrescos,2.0,ID,021136010541,1.0,3,1,7.8
HRN,CF,Refrescos,2.5,ID,7501073831926,1.0,5,3,6.7
HRN,CF,Refrescos,3.0,DI,7501505630073,1.0,15,2,7.0
HRN,CF,Refrescos,3.0,DI,7501073841925,1.0,16,5,6.7
HRN,CF,Refrescos,3.0,DI,7501073839885,2.0,18,5,6.4
HRN,CF,Refrescos,3.0,ID,7501055343560,1.0,5,7,6.0
HRN,CF,Refrescos,3.0,ID,75007614,3.0,11,5,6.9
HRN,CF,Refrescos,3.5,DI,7501022014257,1.0,11,4,6.0
HRN,CF,Refrescos,3.5,ID,7500326103452,1.0,5,4,7.2
HRN,CF,Refrescos,4.0,DI,7501031311682,1.0,8,4,8.3
HRN,CF,Refrescos,4.0,ID,7501198355574,1.0,6,5,5.7
HRN,CF,Refrescos,4.5,DI,7501055313525,1.0,9,1,8.5
HRN,CF,Refrescos,4.5,DI,7501031312771,1.0,19,3,11.0
HRN,CF,Refrescos,4.5,ID,7501022008584,1.0,3,3,8.3
HRN,CF,Refrescos,4.5,ID,7501055320639,6.0,25,1,6.9
HRN,CF,Refrescos,5.0,DI,7501055310227,1.0,2,3,11.5
HRN,CF,Refrescos,5.0,ID,75007614,7.0,22,1,6.9
HRN,CF,Refrescos,5.0,ID,7501055310968,3.0,24,1,6.5
HRN,CF,Refrescos,5.5,ID,7501198355536,1.0,8,6,6.0
HRN,CF,Refrescos,5.5,ID,7501055314270,1.0,32,2,5.6
HRN,CF,Refrescos,6.0,DI,7501055307043,2.0,15,1,14.0
HRN,CF,Refrescos,6.0,DI,7501022014912,2.0,28,2,6.6
HRN,CF,Refrescos,6.0,ID,7501073840843,1.0,1,2,10.3
HRN,CF,Refrescos,6.0,ID,021136010541,2.0,5,1,7.8
HRN,CF,Refrescos,6.0,ID,7501073831148,1.0,6,3,6.6
BCO,CF,Alternativas,0.5,DI,7501055329267,1.0,2,3,6.7
BCO,CF,Alternativas,1.0,ID,7501035046269,1.0,9,4,6.0
BCO,CF,Alternativas,1.5,DI,036731136916,1.0,3,4,6.7
BCO,CF,Alternativas,1.5,DI,7502268542894,1.0,5,6,8.3
BCO,CF,Alternativas,1.5,DI,7503046131224,1.0,6,6,6.5
BCO,CF,Alternativas,1.5,ID,650240032264,1.0,11,3,6.8
BCO,CF,Alternativas,2.0,DI,036731106032,1.0,2,6,6.7
BCO,CF,Alternativas,2.0,DI,7501125144851,1.0,7,1,6.5
BCO,CF,Alternativas,2.0,DI,7503027753650,1.0,14,1,6.8
BCO,CF,Alternativas,2.0,ID,7506192505451,1.0,2,4,6.9
BCO,CF,Alternativas,2.5,DI,810116120888,1.0,1,1,6.5
BCO,CF,Alternativas,2.5,DI,036731323002,1.0,1,4,8.5
BCO,CF,Alternativas,2.5,DI,650240074455,1.0,5,2,6.8
BCO,CF,Alternativas,2.5,DI,7501125144851,2.0,5,6,6.5
BCO,CF,Alternativas,3.0,DI,7501125118562,2.0,2,4,6.5
BCO,CF,Alternativas,3.0,DI,7501055329366,1.0,12,2,6.4
BCO,CF,Alternativas,3.0,ID,7501055366798,1.0,2,4,8.58
BCO,CF,Alternativas,3.0,ID,7502268542894,1.0,16,6,8.3
BCO,CF,Alternativas,3.5,DI,7503046131224,2.0,2,5,6.5
BCO,CF,Alternativas,3.5,DI,7501125174797,3.0,3,1,6.5
BCO,CF,Alternativas,3.5,DI,684576000598,2.0,24,3,6.5
BCO,CF,Alternativas,3.5,ID,070847035916,3.0,11,3,6.5
BCO,CF,Alternativas,3.5,ID,7503041640233,1.0,25,1,6.8
BCO,GC,Botanas,3.5,ID,604722013975,1.0,1,5,13.0
BCO,GC,Botanas,3.5,ID,7500478017096,1.0,5,3,11.5
BCO,GC,Botanas,4.0,DI,757528038205,1.0,3,3,20.0
BCO,GC,Botanas,4.0,DI,7500478044214,1.0,16,2,11.0
BCO,GC,Botanas,4.0,ID,730399003237,1.0,1,5,12.2
BCO,GC,Botanas,5.0,DI,7500810002636,1.0,9,2,15.25
BCO,GC,Botanas,5.0,DI,7501011143968,1.0,17,4,13.0
BCO,GC,Botanas,5.0,ID,7501480900215,1.0,5,1,16.0
BCO,GC,Botanas,5.0,ID,730399012253,1.0,5,5,25.0
BCO,GC,Botanas,5.0,ID,7500478018512,1.0,6,7,10.2
BCO,GC,Botanas,5.0,ID,7501011167674,1.0,8,6,17.0
BCO,GC,Botanas,5.0,ID,7500810014363,1.0,23,6,19.0
BCO,GC,Botanas,6.0,DI,7500810005972,1.0,3,2,15.25
BCO,GC,Botanas,6.0,DI,7500810013175,1.0,4,3,20.0
BCO,GC,Botanas,6.0,DI,7500478038961,1.0,11,3,10.0
BCO,GC,Botanas,6.0,ID,7500326297823,1.0,1,6,12.0
BCO,GC,Botanas,6.0,ID,604722013982,1.0,2,4,9.0
BCO,GC,Botanas,6.0,ID,7501011154865,1.0,10,5,23.0
BCO,GC,Botanas,6.0,ID,7500478026753,1.0,19,2,20.0
BCO,GC,Botanas,7.0,DI,730399004937,2.0,30,2,21.5
BCO,GC,Botanas,7.0,DI,7501006559439,1.0,31,3,14.5
BCO,GC,Botanas,7.0,DI,604722006724,1.0,35,6,16.5
BCO,GC,Botanas,7.0,ID,730399013106,1.0,7,7,12.5
BCO,CF,Jugos,1.0,DI,7501055333844,1.0,1,3,8.5
BCO,CF,Jugos,1.0,DI,7501013104066,1.0,2,4,7.43
BCO,CF,Jugos,1.0,DI,7501013100549,1.0,3,2,9.4
BCO,CF,Jugos,1.0,DI,014800515329,1.0,3,5,7.5
BCO,CF,Jugos,1.0,DI,014800000276,1.0,3,6,7.3
BCO,CF,Jugos,1.5,DI,014800005684,1.0,3,3,8.6
BCO,CF,Jugos,1.5,DI,014800515312,1.0,4,4,6.6
BCO,CF,Jugos,1.5,ID,7501055342198,1.0,9,4,6.0
BCO,CF,Jugos,2.0,DI,7501013106992,1.0,1,2,7.43
BCO,CF,Jugos,2.0,ID,7501005102681,1.0,4,1,7.5
BCO,CF,Jugos,2.0,ID,032239058156,1.0,14,4,5.0
BCO,CF,Refrescos,2.5,DI,7501055302925,1.0,2,2,10.0
BCO,CF,Refrescos,2.5,DI,7501055368662,1.0,5,2,6.5
BCO,CF,Refrescos,2.5,DI,7501055314270,1.0,6,6,5.6
BCO,CF,Refrescos,2.5,DI,7501071120077,1.0,13,3,10.0
BCO,CF,Refrescos,3.0,DI,7501031310012,1.0,9,2,6.7
BCO,CF,Refrescos,3.0,DI,7501198355581,1.0,15,5,8.9
BCO,CF,Refrescos,3.0,ID,7501055314096,1.0,3,7,7.0
BCO,CF,Refrescos,3.5,DI,7501055310876,1.0,7,3,12.5
BCO,CF,Refrescos,3.5,ID,7501022013052,1.0,12,4,6.8
BCO,CF,Refrescos,4.0,DI,7501055305247,3.0,7,1,10.9
BCO,CF,Refrescos,4.0,DI,7501198354195,1.0,19,1,10.3
BCO,CF,Refrescos,4.0,ID,021136010480,2.0,2,2,9.7
BCO,CF,Refrescos,4.0,ID,7501022014585,1.0,9,2,6.7
BCO,CF,Refrescos,4.5,DI,7501055305339,1.0,11,2,6.9
BCO,CF,Refrescos,5.0,ID,7501022014585,1.0,9,7,6.7
BCO,CF,Refrescos,5.0,ID,7501055339983,1.0,10,6,7.1
BCO,CF,Refrescos,5.0,ID,7501055386321,1.0,27,2,7.1
CLA,CF,Alternativas,1.0,DI,7501055317677,1.0,1,1,8.5
CLA,CF,Alternativas,1.0,DI,7506192507349,1.0,8,5,6.6
CLA,CF,Alternativas,1.0,ID,7501125104411,1.0,6,7,6.5
CLA,CF,Alternativas,1.0,ID,7506192507349,1.0,8,5,6.6
CLA,CF,Alternativas,1.5,ID,7501055358885,1.0,4,5,7.04
CLA,CF,Alternativas,1.5,ID,7501022016084,1.0,6,4,8.4
CLA,CF,Alternativas,1.5,ID,810116120871,1.0,8,7,6.5
CLA,CF,Alternativas,2.5,DI,7506192510295,1.0,17,2,6.9
CLA,CF,Alternativas,2.5,DI,650240072147,1.0,19,1,6.8
CLA,CF,Alternativas,2.5,ID,7506192509619,1.0,3,1,6.5
CLA,CF,Alternativas,3.0,DI,7502268542900,1.0,1,3,8.3
CLA,CF,Alternativas,3.0,DI,036731106032,1.0,10,4,6.7
CLA,CF,Alternativas,3.0,DI,7506192510295,1.0,18,5,6.9
CLA,CF,Alternativas,3.0,DI,7506192505451,1.0,18,7,6.9
CLA,CF,Alternativas,3.0,DI,7501013100570,1.0,24,11,7.6
CLA,CF,Alternativas,3.0,ID,036731106049,1.0,12,5,6.7
CLA,GC,Botanas,2.0,DI,757528026035,1.0,1,1,12.5
CLA,GC,Botanas,2.0,DI,7500810002636,1.0,4,4,15.25
CLA,GC,Botanas,2.0,DI,7502294223033,1.0,5,2,22.0
